confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
yellow,0.44000000000000006,0.47333333333333333,0.9666666666666666,0.6100000000000001,2,1
fruit,0.8099999999999999,1.0,0.7666666666666667,0.85,1,1
cucumb,0.8583333333333332,1.0,0.8333333333333333,0.8933333333333333,1,1
green,0.5033333333333332,0.5033333333333332,1.0,0.6547619047619048,2,1
banana,0.8099999999999999,1.0,0.7499999999999999,0.8366666666666667,1,1
Folder Number:  6000
Accuracy:  0.7146666666666665
F1-Score:  0.7952380952380953
Precision:  0.8305
Recall:  0.8666666666666666
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
cube,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
look,0.8333333333333333,1.0,0.85,0.8966666666666667,1,1
salad,0.3550000000000001,0.44666666666666666,0.8999999999999998,0.560952380952381,1,1
corn,0.8833333333333332,1.0,0.85,0.9066666666666666,1,1
yellow,0.42000000000000004,0.5700000000000001,0.8333333333333334,0.6642857142857143,2,1
fruit,0.7300000000000001,1.0,0.7166666666666667,0.8166666666666667,1,1
cucumb,0.8333333333333334,1.0,0.8166666666666667,0.8766666666666666,1,1
green,0.5516666666666666,0.6183333333333334,0.9333333333333332,0.7288095238095238,2,1
banana,0.8433333333333334,1.0,0.75,0.8400000000000001,1,1
Folder Number:  6000
Accuracy:  0.7233333333333334
F1-Score:  0.818404761904762
Precision:  0.8635000000000002
Recall:  0.8483333333333334
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.75,1.0,0.9,0.93,1,0
cube,0.875,1.0,0.85,0.9066666666666666,1,1
look,0.9083333333333332,1.0,0.8999999999999998,0.9400000000000001,1,1
salad,0.46499999999999997,0.49833333333333335,0.9666666666666666,0.6352380952380953,1,1
corn,0.925,1.0,0.9,0.9400000000000001,1,1
yellow,0.3716666666666667,0.46333333333333326,0.9,0.5776190476190476,2,1
fruit,0.7083333333333333,1.0,0.65,0.7633333333333334,1,1
cucumb,0.875,1.0,0.8333333333333333,0.8933333333333333,1,1
green,0.5583333333333333,0.5583333333333333,1.0,0.7004761904761905,2,1
banana,0.8550000000000001,1.0,0.8,0.8633333333333333,1,1
Folder Number:  6000
Accuracy:  0.7291666666666667
F1-Score:  0.8150000000000001
Precision:  0.852
Recall:  0.8699999999999999
confFiles/spoken/spoken_4_stemmed_stop.conf
