confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
yellow,0.6733333333333333,0.5833333333333333,1.0,0.7166666666666667,2,1
fruit,0.6749999999999999,0.75,0.75,0.7266666666666667,1,1
cucumb,0.4416666666666666,0.575,0.8666666666666666,0.6690476190476191,1,1
green,0.5083333333333332,0.5083333333333332,1.0,0.6571428571428571,2,1
banana,0.8550000000000001,1.0,0.8166666666666667,0.8766666666666666,1,1
Folder Number:  6000
Accuracy:  0.6388333333333333
F1-Score:  0.7553809523809525
Precision:  0.7393333333333333
Recall:  0.8766666666666667
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.55,1.0,0.8,0.8633333333333333,1,0
cube,0.9083333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
look,0.9333333333333332,1.0,0.9333333333333332,0.96,1,1
salad,0.22333333333333333,0.3566666666666667,0.8833333333333332,0.4790476190476191,1,1
corn,0.6833333333333333,0.5833333333333333,0.9666666666666666,0.7066666666666668,1,1
yellow,0.6616666666666666,0.5733333333333333,1.0,0.7085714285714285,2,1
fruit,0.6249999999999999,0.6666666666666666,0.8166666666666667,0.7033333333333334,1,1
cucumb,0.425,0.4583333333333332,0.95,0.6057142857142856,1,1
green,0.5533333333333333,0.5783333333333334,0.9666666666666666,0.7142857142857142,2,1
banana,0.265,0.41,0.8166666666666667,0.5261904761904762,1,1
Folder Number:  6000
Accuracy:  0.5828333333333333
F1-Score:  0.718047619047619
Precision:  0.6626666666666666
Recall:  0.9
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
cube,0.9,1.0,0.8833333333333332,0.9266666666666667,1,1
look,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
salad,0.3816666666666667,0.40166666666666667,0.9666666666666666,0.549047619047619,1,1
corn,0.65,0.5666666666666667,0.95,0.7033333333333334,1,1
