confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
squar,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
corn,0.7716666666666667,0.7833333333333333,0.8833333333333332,0.8033333333333335,1,1
cucumb,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
green,0.4033333333333333,0.4033333333333333,1.0,0.549047619047619,2,1
ear,0.8583333333333334,0.7,1.0,0.8066666666666666,1,1
banana,0.9166666666666666,1.0,0.8833333333333332,0.9266666666666667,1,1
block,0.8166666666666667,1.0,0.8166666666666668,0.8766666666666666,1,1
Folder Number:  6000
Accuracy:  0.8239583333333333
F1-Score:  0.8536309523809523
Precision:  0.8608333333333333
Recall:  0.9208333333333333
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8833333333333332,1.0,0.8666666666666666,0.9099999999999999,1,1
squar,0.9333333333333332,1.0,0.9333333333333332,0.96,1,1
corn,0.7516666666666667,0.7416666666666666,0.8833333333333332,0.7890476190476191,1,1
cucumb,0.8916666666666666,1.0,0.8666666666666666,0.9133333333333333,1,1
green,1.0,1.0,1.0,1.0,2,1
ear,0.8800000000000001,0.8666666666666668,0.9666666666666666,0.9,1,1
banana,0.95,1.0,0.9166666666666666,0.9466666666666667,1,1
block,0.8833333333333332,1.0,0.8666666666666668,0.9099999999999999,1,1
Folder Number:  6000
Accuracy:  0.8966666666666666
F1-Score:  0.9161309523809524
Precision:  0.9510416666666667
Recall:  0.9125
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8216666666666667,0.8166666666666667,0.9,0.8266666666666665,1,1
squar,0.7716666666666667,0.7583333333333333,0.8833333333333332,0.789047619047619,1,1
corn,1.0,1.0,1.0,1.0,1,1
cucumb,0.9550000000000001,1.0,0.9333333333333332,0.9600000000000002,1,1
green,0.3683333333333333,0.40166666666666667,0.9666666666666666,0.5438095238095239,2,1
ear,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
banana,0.9216666666666666,1.0,0.8833333333333332,0.9266666666666667,1,1
block,0.7983333333333333,0.7333333333333333,0.9666666666666666,0.8114285714285714,1,1
Folder Number:  6000
Accuracy:  0.8264583333333333
F1-Score:  0.8547023809523809
Precision:  0.83875
Recall:  0.9374999999999999
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8916666666666666,1.0,0.85,0.9066666666666666,1,1
squar,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,1
corn,0.8150000000000001,0.8166666666666667,0.8666666666666666,0.8099999999999999,1,1
cucumb,1.0,1.0,1.0,1.0,1,1
green,0.46333333333333326,0.46333333333333326,1.0,0.6085714285714285,2,1
ear,0.8483333333333334,0.8166666666666667,0.9666666666666666,0.8647619047619047,1,1
banana,0.9216666666666666,1.0,0.9,0.9400000000000001,1,1
block,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
Folder Number:  6000
Accuracy:  0.8504166666666666
F1-Score:  0.8754166666666666
Precision:  0.8870833333333332
Recall:  0.9229166666666666
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9166666666666666,1.0,0.8833333333333332,0.9266666666666665,1,1
squar,0.8666666666666666,1.0,0.8166666666666667,0.8866666666666667,1,1
corn,0.9333333333333332,1.0,0.9333333333333332,0.96,1,1
yellow,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,2,1
cucumb,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
green,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
ear,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
banana,0.8550000000000001,1.0,0.8166666666666668,0.8766666666666666,1,1
block,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
Folder Number:  6000
Accuracy:  0.9292592592592592
F1-Score:  0.9425925925925925
Precision:  1.0
Recall:  0.9092592592592591
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.825,1.0,0.7999999999999999,0.8699999999999999,1,1
squar,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
corn,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
yellow,0.975,1.0,0.9666666666666666,0.9800000000000001,2,1
cucumb,0.9133333333333333,1.0,0.9,0.9400000000000001,1,1
green,0.875,1.0,0.9,0.93,1,1
ear,0.9083333333333332,1.0,0.9,0.9400000000000001,1,1
banana,0.9466666666666667,1.0,0.9333333333333332,0.96,1,1
block,0.975,1.0,0.95,0.9666666666666666,1,1
Folder Number:  6000
Accuracy:  0.9224074074074073
F1-Score:  0.9437037037037036
Precision:  1.0
Recall:  0.911111111111111
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.85,1.0,0.8166666666666667,0.8866666666666667,1,1
squar,0.8833333333333332,1.0,0.8333333333333333,0.8933333333333333,1,1
corn,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
yellow,1.0,1.0,1.0,1.0,2,1
cucumb,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
green,0.85,1.0,0.8833333333333334,0.9166666666666666,1,1
ear,0.8666666666666666,1.0,0.8666666666666666,0.9199999999999999,1,1
banana,0.8416666666666666,1.0,0.85,0.8966666666666667,1,1
block,0.8883333333333333,1.0,0.8333333333333333,0.8933333333333333,1,1
Folder Number:  6000
Accuracy:  0.8959259259259258
F1-Score:  0.9237037037037036
Precision:  1.0
Recall:  0.8814814814814814
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
squar,0.975,1.0,0.95,0.9666666666666666,1,1
corn,0.975,1.0,0.95,0.9666666666666666,1,1
yellow,1.0,1.0,1.0,1.0,2,1
cucumb,0.9166666666666666,1.0,0.9,0.9400000000000001,1,1
green,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
ear,0.8666666666666666,1.0,0.9,0.93,1,1
banana,0.9333333333333332,1.0,0.9333333333333332,0.95,1,1
block,0.9133333333333333,1.0,0.9,0.9400000000000001,1,1
Folder Number:  6000
Accuracy:  0.9422222222222223
F1-Score:  0.9577777777777777
Precision:  1.0
Recall:  0.9351851851851851
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.925,1.0,0.9,0.9400000000000001,1,1
squar,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
corn,0.875,1.0,0.8333333333333333,0.8933333333333333,1,1
yellow,1.0,1.0,1.0,1.0,2,1
cucumb,0.925,1.0,0.9166666666666666,0.9466666666666667,1,1
green,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666667,1,1
ear,0.9416666666666667,1.0,0.9,0.9333333333333332,1,1
banana,0.85,1.0,0.8333333333333333,0.8833333333333332,1,1
block,0.9083333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
Folder Number:  6000
Accuracy:  0.9231481481481482
F1-Score:  0.9351851851851853
Precision:  1.0
Recall:  0.8999999999999999
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
squar,0.9266666666666667,1.0,0.8999999999999998,0.9400000000000001,1,1
corn,0.95,1.0,0.95,0.9666666666666666,1,1
yellow,1.0,1.0,1.0,1.0,2,1
cucumb,0.9466666666666667,1.0,0.9333333333333332,0.96,1,1
green,0.9266666666666665,1.0,0.9,0.9400000000000001,1,1
ear,0.8166666666666667,1.0,0.85,0.8966666666666667,1,1
banana,0.775,1.0,0.75,0.8300000000000001,1,1
block,0.85,1.0,0.7666666666666666,0.8466666666666667,1,1
Folder Number:  6000
Accuracy:  0.9064814814814814
F1-Score:  0.9274074074074075
Precision:  1.0
Recall:  0.8888888888888888
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.95,1.0,0.9333333333333332,0.9600000000000002,1,1
squar,0.9,1.0,0.8833333333333332,0.9266666666666665,1,1
corn,0.8666666666666666,1.0,0.8166666666666667,0.8866666666666667,1,1
yellow,1.0,1.0,1.0,1.0,2,1
cucumb,1.0,1.0,1.0,1.0,1,1
green,0.9166666666666666,1.0,0.8999999999999998,0.9400000000000001,1,1
ear,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
banana,0.8716666666666667,1.0,0.7666666666666666,0.8466666666666667,1,1
block,0.8416666666666668,1.0,0.8166666666666667,0.8866666666666667,1,1
Folder Number:  6000
Accuracy:  0.9200000000000002
F1-Score:  0.9325925925925928
Precision:  1.0
Recall:  0.8925925925925926
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
squar,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
corn,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
yellow,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,2,1
cucumb,0.93,1.0,0.8833333333333332,0.9266666666666665,1,1
green,0.8333333333333333,1.0,0.7666666666666666,0.8466666666666667,1,1
ear,0.9,1.0,0.85,0.9,1,1
banana,0.9216666666666666,1.0,0.8666666666666666,0.9133333333333333,1,1
block,0.9083333333333332,1.0,0.9,0.9400000000000001,1,1
Folder Number:  6000
Accuracy:  0.9224074074074073
F1-Score:  0.9325925925925928
Precision:  1.0
Recall:  0.8944444444444444
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9166666666666666,1.0,0.8833333333333332,0.9266666666666667,1,1
squar,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
corn,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
yellow,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,2,1
cucumb,0.75,1.0,0.8166666666666667,0.8666666666666666,1,1
green,0.8833333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
ear,1.0,1.0,1.0,1.0,1,1
banana,0.8966666666666667,1.0,0.85,0.9066666666666666,1,1
block,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
Folder Number:  6000
Accuracy:  0.9172222222222223
F1-Score:  0.9407407407407408
Precision:  1.0
Recall:  0.9092592592592591
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8333333333333333,1.0,0.8333333333333333,0.89,1,1
squar,0.8666666666666668,1.0,0.85,0.8966666666666667,1,1
corn,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
yellow,0.9550000000000001,1.0,0.9333333333333332,0.96,2,1
cucumb,0.8083333333333332,1.0,0.7833333333333333,0.8566666666666667,1,1
green,0.8999999999999998,1.0,0.8999999999999998,0.9400000000000001,1,1
ear,0.8133333333333332,1.0,0.8333333333333333,0.89,1,1
banana,0.7166666666666666,1.0,0.7333333333333333,0.8133333333333332,1,1
block,0.8083333333333332,1.0,0.7833333333333333,0.8566666666666667,1,1
Folder Number:  6000
Accuracy:  0.8483333333333333
F1-Score:  0.8944444444444445
Precision:  1.0
Recall:  0.8407407407407407
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9216666666666666,1.0,0.9,0.9400000000000001,1,1
corn,0.9083333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
yellow,0.9099999999999999,1.0,0.8666666666666666,0.9199999999999999,1,1
cucumb,0.3,0.45,0.8,0.5533333333333335,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.7583333333333333,1.0,0.7333333333333333,0.8233333333333335,1,1
banana,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,1
block,0.8883333333333333,1.0,0.8666666666666666,0.9200000000000002,1,1
Folder Number:  6000
Accuracy:  0.8302083333333333
F1-Score:  0.8770833333333334
Precision:  0.93125
Recall:  0.8687499999999999
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8749999999999998,1.0,0.85,0.9066666666666666,1,1
corn,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
yellow,0.8166666666666667,1.0,0.7833333333333333,0.8666666666666668,1,1
cucumb,0.43833333333333335,0.5483333333333333,0.8166666666666667,0.6104761904761905,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.9166666666666666,1.0,0.8999999999999998,0.9400000000000001,1,1
banana,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
block,0.9166666666666666,1.0,0.8666666666666666,0.9133333333333333,1,1
Folder Number:  6000
Accuracy:  0.8599999999999999
F1-Score:  0.8954761904761905
Precision:  0.9435416666666667
Recall:  0.8875
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.925,1.0,0.8833333333333332,0.9266666666666665,1,1
corn,0.9166666666666666,1.0,0.8833333333333332,0.9266666666666665,1,1
yellow,0.8999999999999998,1.0,0.8999999999999998,0.9400000000000001,1,1
cucumb,0.4683333333333334,0.5566666666666666,0.8333333333333334,0.6104761904761904,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
banana,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
block,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
Folder Number:  6000
Accuracy:  0.885625
F1-Score:  0.9138095238095238
Precision:  0.9445833333333333
Recall:  0.91875
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8966666666666667,1.0,0.8833333333333332,0.9266666666666665,1,1
corn,0.9,1.0,0.9,0.93,1,1
yellow,0.875,1.0,0.8166666666666668,0.8866666666666667,1,1
cucumb,0.36666666666666664,0.47333333333333333,0.8666666666666666,0.5792857142857143,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
banana,0.8666666666666666,1.0,0.9,0.93,1,1
block,0.95,1.0,0.9166666666666666,0.9466666666666667,1,1
Folder Number:  6000
Accuracy:  0.85375
F1-Score:  0.8974107142857142
Precision:  0.9341666666666667
Recall:  0.90625
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7933333333333333,0.8333333333333333,0.85,0.8066666666666666,1,1
corn,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
yellow,0.9133333333333333,1.0,0.8833333333333332,0.9266666666666665,1,1
cucumb,0.475,0.5266666666666666,0.8666666666666666,0.5916666666666667,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.8333333333333333,1.0,0.85,0.8966666666666667,1,1
banana,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
block,0.805,0.7,0.9666666666666666,0.7866666666666666,1,1
Folder Number:  6000
Accuracy:  0.8410416666666667
F1-Score:  0.866875
Precision:  0.8825000000000001
Recall:  0.9125
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9166666666666666,1.0,0.8833333333333332,0.9266666666666665,1,1
corn,0.7416666666666666,1.0,0.7333333333333333,0.8133333333333332,1,1
yellow,0.925,1.0,0.9166666666666666,0.9466666666666667,1,1
cucumb,0.4883333333333334,0.45166666666666655,0.9333333333333332,0.5873809523809523,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
banana,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
block,0.7916666666666666,1.0,0.7166666666666666,0.8100000000000002,1,1
Folder Number:  6000
Accuracy:  0.8422916666666667
F1-Score:  0.8721726190476191
Precision:  0.9314583333333333
Recall:  0.8770833333333332
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,1.0,1.0,1.0,1.0,1,1
corn,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
yellow,0.9416666666666667,1.0,0.9333333333333332,0.9600000000000002,1,1
cucumb,0.3416666666666667,0.5,0.7666666666666667,0.5666666666666667,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.8416666666666666,1.0,0.8,0.8733333333333333,1,1
banana,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
block,0.95,1.0,0.9,0.9333333333333332,1,1
Folder Number:  6000
Accuracy:  0.8697916666666666
F1-Score:  0.9066666666666667
Precision:  0.9375
Recall:  0.9083333333333332
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.95,1.0,0.9166666666666666,0.9466666666666667,1,1
corn,0.9416666666666667,1.0,0.9333333333333332,0.9600000000000002,1,1
yellow,0.8916666666666666,1.0,0.8833333333333332,0.9266666666666665,1,1
cucumb,0.41500000000000004,0.4766666666666667,0.7833333333333333,0.5821428571428571,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,1
banana,0.9166666666666666,1.0,0.9166666666666666,0.9466666666666667,1,1
block,0.8800000000000001,1.0,0.9,0.93,1,1
Folder Number:  6000
Accuracy:  0.871875
F1-Score:  0.9090178571428571
Precision:  0.9345833333333333
Recall:  0.9125
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9,1.0,0.8833333333333332,0.9266666666666667,1,1
corn,0.8666666666666666,1.0,0.85,0.9066666666666666,1,1
yellow,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
cucumb,0.5016666666666667,0.575,0.8166666666666667,0.6519047619047618,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
banana,0.9166666666666666,1.0,0.8666666666666666,0.9133333333333333,1,1
block,0.9,1.0,0.9,0.93,1,1
Folder Number:  6000
Accuracy:  0.8741666666666666
F1-Score:  0.9085714285714286
Precision:  0.946875
Recall:  0.9020833333333333
confFiles/written/written_4_30_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
corn,0.9016666666666667,1.0,0.8666666666666668,0.9200000000000002,1,1
yellow,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
cucumb,0.4083333333333333,0.4833333333333333,0.85,0.5766666666666668,1,1
green,1.0,1.0,1.0,1.0,3,1
ear,0.675,1.0,0.6833333333333333,0.7866666666666666,1,1
banana,0.975,1.0,0.95,0.9666666666666666,1,1
block,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
Folder Number:  6000
Accuracy:  0.8491666666666666
F1-Score:  0.8904166666666666
Precision:  0.9354166666666667
Recall:  0.8937499999999999
