confFiles/spoken/spoken_4_pure_raw_clean.conf
corn,0.4749999999999999,0.5583333333333333,0.9166666666666666,0.6704761904761904,1,1
yellow,1.0,1.0,1.0,1.0,2,0
fruit,0.06999999999999999,0.2816666666666667,0.6833333333333333,0.3785714285714286,1,1
green,0.375,0.4916666666666667,0.8666666666666666,0.5966666666666668,1,1
cucumber,0.3583333333333333,0.475,0.8666666666666666,0.5923809523809523,1,1
banana,0.4733333333333333,0.47333333333333333,0.8833333333333332,0.6047619047619048,1,1
Folder Number:  6000
Accuracy:  0.5772916666666666
F1-Score:  0.7170238095238095
Precision:  0.66
Recall:  0.88125
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
yellow,0.5149999999999999,0.5483333333333333,0.9666666666666666,0.6811904761904761,1,1
cucumber,0.615,0.5566666666666666,0.9666666666666666,0.6857142857142857,1,1
looks,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
green,0.4116666666666666,0.4116666666666666,1.0,0.562142857142857,3,1
banana,0.8550000000000001,1.0,0.8666666666666666,0.9099999999999999,1,1
Folder Number:  6000
Accuracy:  0.7818749999999999
F1-Score:  0.8432142857142857
Precision:  0.8145833333333333
Recall:  0.9562499999999999
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,1.0,1.0,1.0,1.0,1,1
like,0.85,1.0,0.8999999999999998,0.9400000000000001,2,0
corn,0.875,1.0,0.85,0.9066666666666666,1,1
yellow,0.4266666666666666,0.5183333333333333,0.9,0.6245238095238096,1,1
cucumber,0.5266666666666666,0.5083333333333333,0.8666666666666666,0.6257142857142858,1,1
looks,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
green,0.3433333333333334,0.3433333333333334,1.0,0.5004761904761905,3,1
banana,0.95,1.0,0.9166666666666666,0.9466666666666667,1,1
Folder Number:  6000
Accuracy:  0.7402083333333334
F1-Score:  0.8155059523809525
Precision:  0.79625
Recall:  0.9249999999999999
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9133333333333333,1.0,0.8999999999999998,0.9400000000000001,1,1
yellow,0.32999999999999996,0.44666666666666666,0.8666666666666666,0.570952380952381,1,1
cucumber,0.5833333333333333,0.6083333333333333,0.85,0.6723809523809524,1,1
looks,0.9,1.0,0.95,0.9666666666666666,1,0
green,0.5283333333333333,0.5283333333333333,1.0,0.6726190476190477,3,1
banana,0.8383333333333333,1.0,0.8,0.8800000000000001,1,1
Folder Number:  6000
Accuracy:  0.7585416666666667
F1-Score:  0.8353273809523809
Precision:  0.8229166666666667
Recall:  0.9166666666666665
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9333333333333332,1.0,0.9333333333333332,0.96,1,1
yellow,0.4,0.4833333333333333,0.8666666666666666,0.6073809523809524,1,1
cucumber,0.6866666666666668,0.6233333333333333,1.0,0.754047619047619,1,1
looks,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
green,0.4716666666666667,0.4716666666666667,1.0,0.6271428571428571,3,1
banana,0.875,1.0,0.8333333333333333,0.8933333333333333,1,1
Folder Number:  6000
Accuracy:  0.7745833333333334
F1-Score:  0.8460714285714286
Precision:  0.8222916666666666
Recall:  0.9395833333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9349999999999999,1.0,0.8999999999999998,0.9400000000000001,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9550000000000001,1.0,0.9333333333333332,0.96,1,1
yellow,0.3,0.35833333333333334,0.9166666666666666,0.49428571428571433,1,1
cucumber,0.5966666666666667,0.6333333333333333,0.9,0.6928571428571428,1,1
looks,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
green,0.5,0.5,1.0,0.6535714285714286,3,1
banana,0.9333333333333332,1.0,0.9333333333333332,0.96,1,1
Folder Number:  6000
Accuracy:  0.77125
F1-Score:  0.8350892857142858
Precision:  0.8114583333333334
Recall:  0.94375
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.95,1.0,0.9333333333333332,0.96,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9083333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
yellow,0.5233333333333332,0.5233333333333332,1.0,0.6709523809523809,1,1
cucumber,0.665,0.5333333333333333,1.0,0.6747619047619048,1,1
looks,0.55,1.0,0.7333333333333333,0.8333333333333334,1,0
green,0.51,0.51,1.0,0.6607142857142858,3,1
banana,0.8999999999999998,1.0,0.8833333333333332,0.9266666666666667,1,1
Folder Number:  6000
Accuracy:  0.7508333333333332
F1-Score:  0.8299702380952381
Precision:  0.8208333333333333
Recall:  0.9270833333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9166666666666666,1.0,0.8833333333333332,0.9266666666666667,1,1
yellow,0.41166666666666674,0.5283333333333332,0.8666666666666666,0.6223809523809525,1,1
cucumber,0.635,0.5833333333333333,0.95,0.7045238095238096,1,1
looks,0.9,1.0,0.95,0.9666666666666666,1,0
green,0.43,0.43,1.0,0.5816666666666668,3,1
banana,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
Folder Number:  6000
Accuracy:  0.7737499999999999
F1-Score:  0.8385714285714285
Precision:  0.8177083333333333
Recall:  0.9374999999999999
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.875,1.0,0.9,0.93,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
corn,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
yellow,0.275,0.4066666666666666,0.8166666666666667,0.5073809523809525,1,1
cucumber,0.6483333333333333,0.61,0.9666666666666666,0.7073809523809523,1,1
looks,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
green,0.4966666666666667,0.4966666666666667,1.0,0.6523809523809523,3,1
banana,1.0,1.0,1.0,1.0,1,1
Folder Number:  6000
Accuracy:  0.7441666666666666
F1-Score:  0.8288095238095238
Precision:  0.8141666666666667
Recall:  0.9270833333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.8166666666666667,1.0,0.7833333333333333,0.8566666666666667,1,1
yellow,0.3283333333333333,0.44000000000000006,0.8666666666666666,0.5585714285714285,1,1
cucumber,0.5483333333333333,0.5033333333333333,0.9166666666666666,0.6290476190476191,1,1
looks,0.9,1.0,0.9333333333333332,0.96,1,0
green,0.375,0.375,1.0,0.5266666666666667,3,1
banana,0.9333333333333332,1.0,0.9333333333333332,0.96,1,1
Folder Number:  6000
Accuracy:  0.7352083333333332
F1-Score:  0.8088690476190477
Precision:  0.7897916666666667
Recall:  0.9249999999999999
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9166666666666666,1.0,0.8666666666666666,0.9133333333333333,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,1.0,1.0,1.0,1.0,1,1
yellow,0.53,0.5633333333333334,0.9666666666666666,0.7016666666666667,1,1
cucumber,0.5933333333333334,0.5233333333333333,0.9666666666666666,0.6642857142857144,1,1
looks,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
green,0.4333333333333333,0.4333333333333333,1.0,0.5871428571428571,3,1
banana,0.95,1.0,0.9333333333333332,0.96,1,1
Folder Number:  6000
Accuracy:  0.7841666666666667
F1-Score:  0.8466369047619048
Precision:  0.8150000000000001
Recall:  0.9562499999999999
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.775,1.0,0.8,0.86,1,1
like,0.9,1.0,0.9333333333333332,0.96,1,0
corn,0.43499999999999994,0.5016666666666667,0.9333333333333332,0.6273809523809524,1,1
used,0.41999999999999993,0.5449999999999999,0.9,0.6628571428571429,1,1
fruit,0.4416666666666666,0.35666666666666663,1.0,0.5133333333333334,1,1
green,0.32666666666666666,0.4716666666666667,0.8,0.5792857142857142,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
cucumber,0.4416666666666666,0.5416666666666666,0.9,0.6457142857142857,1,1
banana,0.29166666666666663,0.43999999999999995,0.8,0.53,1,1
looks,0.75,1.0,0.8666666666666666,0.9133333333333333,1,0
Folder Number:  6000
Accuracy:  0.5731666666666666
F1-Score:  0.7271904761904763
Precision:  0.6856666666666668
Recall:  0.89
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8666666666666666,1.0,0.8833333333333332,0.9166666666666666,1,1
like,0.85,1.0,0.9,0.9400000000000001,1,0
corn,0.4766666666666667,0.5349999999999999,0.9333333333333332,0.6611904761904761,1,1
used,0.4083333333333334,0.5083333333333333,0.8666666666666666,0.6290476190476191,1,1
fruit,0.33999999999999997,0.4916666666666667,0.7333333333333333,0.5133333333333334,1,1
green,0.36,0.4133333333333333,0.9166666666666666,0.5604761904761906,1,1
yellow,0.9,1.0,0.9333333333333332,0.96,2,0
cucumber,0.29999999999999993,0.4333333333333333,0.85,0.5566666666666666,1,1
banana,0.31833333333333336,0.4066666666666666,0.7666666666666666,0.49714285714285716,1,1
looks,0.75,1.0,0.85,0.9066666666666666,1,0
Folder Number:  6000
Accuracy:  0.557
F1-Score:  0.7141190476190477
Precision:  0.6788333333333332
Recall:  0.8633333333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9,1.0,0.9,0.9400000000000001,1,1
like,0.85,1.0,0.9,0.9400000000000001,1,0
corn,0.4466666666666666,0.5133333333333333,0.9166666666666666,0.6449999999999999,1,1
used,0.26666666666666666,0.4833333333333333,0.75,0.5680952380952381,1,1
fruit,0.3466666666666667,0.4066666666666666,0.8,0.5133333333333334,1,1
green,0.2833333333333333,0.3783333333333333,0.8333333333333333,0.5114285714285715,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
cucumber,0.33333333333333337,0.4,0.9,0.5433333333333333,1,1
banana,0.39166666666666666,0.45666666666666667,0.8666666666666666,0.5476190476190477,1,1
looks,0.75,1.0,0.85,0.9066666666666666,1,0
Folder Number:  6000
Accuracy:  0.5518333333333334
F1-Score:  0.709547619047619
Precision:  0.6638333333333334
Recall:  0.8683333333333334
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8666666666666666,1.0,0.9,0.93,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
corn,0.38333333333333336,0.45,0.9166666666666666,0.5866666666666667,1,1
used,0.375,0.4833333333333333,0.8833333333333332,0.5952380952380951,1,1
fruit,0.3416666666666667,0.5533333333333333,0.7666666666666667,0.6009523809523809,1,1
green,0.2666666666666667,0.37,0.85,0.49857142857142867,1,1
yellow,0.85,1.0,0.9,0.9400000000000001,2,0
cucumber,0.41666666666666663,0.5083333333333333,0.9,0.6228571428571428,1,1
banana,0.30166666666666664,0.44666666666666666,0.7666666666666667,0.5376190476190476,1,1
looks,0.8,1.0,0.8833333333333332,0.9266666666666667,1,0
Folder Number:  6000
Accuracy:  0.5551666666666666
F1-Score:  0.7218571428571429
Precision:  0.6811666666666667
Recall:  0.8733333333333334
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
like,0.7,1.0,0.8666666666666668,0.9099999999999999,1,0
corn,0.33499999999999996,0.45999999999999996,0.8333333333333333,0.5754761904761904,1,1
used,0.30166666666666664,0.42666666666666664,0.8333333333333333,0.5454761904761904,1,1
fruit,0.2983333333333333,0.45,0.7833333333333333,0.5342857142857144,1,1
green,0.195,0.41166666666666674,0.7666666666666666,0.5133333333333333,1,1
yellow,1.0,1.0,1.0,1.0,2,0
cucumber,0.4,0.4666666666666666,0.9166666666666666,0.6,1,1
banana,0.4616666666666666,0.5633333333333334,0.8333333333333333,0.6538095238095238,1,1
looks,0.75,1.0,0.85,0.9066666666666666,1,0
Folder Number:  6000
Accuracy:  0.5349999999999999
F1-Score:  0.7165714285714284
Precision:  0.6778333333333333
Recall:  0.8566666666666667
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.875,1.0,0.85,0.9066666666666666,1,1
like,0.85,1.0,0.8999999999999998,0.9400000000000001,1,0
corn,0.3266666666666667,0.485,0.7833333333333334,0.5878571428571429,1,1
used,0.3416666666666667,0.4666666666666666,0.8333333333333333,0.5838095238095239,1,1
fruit,0.26166666666666666,0.42333333333333334,0.7666666666666667,0.5138095238095237,1,1
green,0.21833333333333332,0.3433333333333333,0.8833333333333332,0.4671428571428571,1,1
yellow,1.0,1.0,1.0,1.0,2,0
cucumber,0.38666666666666666,0.47833333333333333,0.8999999999999998,0.6095238095238095,1,1
banana,0.36,0.34833333333333333,0.9666666666666666,0.49666666666666676,1,1
looks,1.0,1.0,1.0,1.0,1,0
Folder Number:  6000
Accuracy:  0.562
F1-Score:  0.7105476190476191
Precision:  0.6545000000000001
Recall:  0.8883333333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8083333333333332,1.0,0.7833333333333333,0.8666666666666668,1,1
like,0.8,1.0,0.8666666666666666,0.9199999999999999,1,0
corn,0.3766666666666667,0.42666666666666664,0.9333333333333332,0.5726190476190476,1,1
used,0.4083333333333333,0.5,0.8833333333333332,0.6238095238095238,1,1
fruit,0.3766666666666667,0.39,0.85,0.48,1,1
green,0.3883333333333333,0.44666666666666666,0.9166666666666666,0.5871428571428571,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
cucumber,0.385,0.51,0.85,0.6188095238095237,1,1
banana,0.31999999999999995,0.4133333333333333,0.8166666666666667,0.5314285714285715,1,1
looks,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
Folder Number:  6000
Accuracy:  0.5663333333333334
F1-Score:  0.7127142857142857
Precision:  0.6686666666666666
Recall:  0.8783333333333332
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.95,1.0,0.95,0.9666666666666666,1,1
like,0.8,1.0,0.9,0.9333333333333332,1,0
corn,0.5366666666666665,0.57,0.9666666666666666,0.7014285714285713,1,1
used,0.4683333333333334,0.5349999999999999,0.9333333333333332,0.6573809523809524,1,1
fruit,0.21166666666666661,0.39166666666666666,0.6833333333333333,0.4552380952380952,1,1
green,0.3516666666666667,0.44333333333333336,0.8833333333333332,0.5633333333333332,1,1
yellow,1.0,1.0,1.0,1.0,2,0
cucumber,0.425,0.4583333333333333,0.95,0.6057142857142858,1,1
banana,0.21166666666666667,0.43166666666666664,0.7,0.5000000000000001,1,1
looks,0.75,1.0,0.85,0.9066666666666666,1,0
Folder Number:  6000
Accuracy:  0.5705
F1-Score:  0.7289761904761904
Precision:  0.683
Recall:  0.8816666666666666
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
like,0.85,1.0,0.9,0.9400000000000001,1,0
corn,0.4333333333333333,0.575,0.85,0.6695238095238095,1,1
used,0.4416666666666666,0.5333333333333333,0.8833333333333332,0.6519047619047619,1,1
fruit,0.2816666666666666,0.44833333333333325,0.75,0.5204761904761905,1,1
green,0.265,0.29000000000000004,0.9666666666666666,0.43047619047619057,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
cucumber,0.44333333333333325,0.5016666666666667,0.9333333333333332,0.6311904761904762,1,1
banana,0.19833333333333333,0.44833333333333336,0.7166666666666666,0.5180952380952382,1,1
looks,0.8,1.0,0.8666666666666666,0.9200000000000002,1,0
Folder Number:  6000
Accuracy:  0.5596666666666665
F1-Score:  0.7208333333333334
Precision:  0.6796666666666666
Recall:  0.875
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.775,1.0,0.8,0.8700000000000001,1,1
like,0.8,1.0,0.8833333333333332,0.9266666666666667,1,0
corn,0.4533333333333333,0.5033333333333332,0.9333333333333332,0.6409523809523809,1,1
used,0.25,0.4166666666666667,0.7833333333333333,0.52,1,1
fruit,0.37333333333333335,0.46499999999999997,0.7666666666666667,0.5457142857142858,1,1
green,0.18166666666666667,0.3933333333333333,0.7666666666666666,0.48619047619047623,1,1
yellow,1.0,1.0,1.0,1.0,2,0
cucumber,0.325,0.4333333333333334,0.8666666666666666,0.5638095238095239,1,1
banana,0.2816666666666666,0.4066666666666666,0.7833333333333333,0.5076190476190476,1,1
looks,0.55,1.0,0.7833333333333333,0.8566666666666667,1,0
Folder Number:  6000
Accuracy:  0.49899999999999994
F1-Score:  0.6917619047619048
Precision:  0.6618333333333333
Recall:  0.8366666666666666
