confFiles/spoken/spoken_4_pure_raw_clean.conf
fruit,0.15000000000000002,0.3416666666666667,0.7833333333333333,0.4442857142857143,1,1
green,0.2666666666666667,0.32,0.9166666666666666,0.4583333333333333,1,1
cucumber,0.48666666666666664,0.5783333333333334,0.9,0.6942857142857142,1,1
banana,0.37666666666666665,0.4066666666666666,0.9166666666666666,0.54,1,1
Folder Number:  6000
Accuracy:  0.578125
F1-Score:  0.713422619047619
Precision:  0.6375
Recall:  0.9270833333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8833333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.485,0.485,1.0,0.6373809523809524,1,1
yellow,1.0,1.0,1.0,1.0,2,0
fruit,0.30833333333333335,0.39166666666666666,0.9,0.5252380952380953,1,1
green,0.42666666666666664,0.45166666666666666,0.9666666666666666,0.6042857142857143,1,1
cucumber,0.42666666666666664,0.485,0.9333333333333332,0.6178571428571429,1,1
banana,0.19,0.35000000000000003,0.75,0.4557142857142857,1,1
Folder Number:  6000
Accuracy:  0.59
F1-Score:  0.7192261904761905
Precision:  0.6454166666666666
Recall:  0.9270833333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8916666666666666,1.0,0.8833333333333332,0.9266666666666667,1,1
like,0.9,1.0,0.9333333333333332,0.96,2,0
corn,0.4833333333333333,0.5166666666666666,0.95,0.6580952380952382,1,1
yellow,1.0,1.0,1.0,1.0,2,0
fruit,0.08666666666666667,0.44833333333333325,0.5833333333333333,0.4976190476190475,1,1
green,0.4716666666666667,0.4716666666666667,1.0,0.6245238095238095,1,1
cucumber,0.3516666666666667,0.41833333333333333,0.9,0.5573809523809524,1,1
banana,0.39499999999999996,0.44000000000000006,0.8999999999999998,0.5376190476190477,1,1
Folder Number:  6000
Accuracy:  0.5725
F1-Score:  0.7202380952380952
Precision:  0.661875
Recall:  0.8937499999999999
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
corn,0.48,0.48,1.0,0.6416666666666666,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
fruit,0.11166666666666665,0.37,0.7166666666666666,0.4438095238095238,1,1
green,0.4133333333333334,0.44666666666666666,0.9666666666666666,0.5952380952380952,1,1
cucumber,0.5349999999999999,0.5683333333333332,0.9666666666666666,0.704047619047619,1,1
banana,0.22166666666666668,0.4966666666666666,0.7,0.5571428571428572,1,1
Folder Number:  6000
Accuracy:  0.5754166666666667
F1-Score:  0.7327380952380952
Precision:  0.6702083333333333
Recall:  0.9020833333333332
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.4666666666666666,0.5333333333333333,0.9333333333333332,0.6514285714285715,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
fruit,0.21166666666666667,0.39,0.7833333333333333,0.4876190476190477,1,1
green,0.3783333333333333,0.4033333333333333,0.9666666666666666,0.5504761904761905,1,1
cucumber,0.4416666666666666,0.5083333333333333,0.9333333333333332,0.6357142857142858,1,1
banana,0.35,0.4766666666666667,0.7666666666666667,0.5647619047619049,1,1
Folder Number:  6000
Accuracy:  0.5956249999999998
F1-Score:  0.7312500000000001
Precision:  0.6639583333333333
Recall:  0.9145833333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.51,0.5433333333333333,0.9666666666666666,0.6730952380952381,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
fruit,0.215,0.41,0.75,0.4990476190476191,1,1
green,0.4,0.4666666666666667,0.9333333333333332,0.5900000000000001,1,1
cucumber,0.4416666666666666,0.4749999999999999,0.9666666666666666,0.6190476190476191,1,1
banana,0.18833333333333332,0.3783333333333333,0.75,0.4671428571428572,1,1
Folder Number:  6000
Accuracy:  0.5808333333333333
F1-Score:  0.721875
Precision:  0.6591666666666667
Recall:  0.9062499999999999
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,1.0,1.0,1.0,1.0,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
corn,0.3833333333333333,0.4833333333333333,0.9,0.6047619047619047,1,1
yellow,1.0,1.0,1.0,1.0,2,0
fruit,0.1333333333333333,0.41666666666666663,0.7166666666666667,0.4833333333333334,1,1
green,0.32833333333333325,0.42833333333333323,0.8833333333333334,0.5566666666666668,1,1
cucumber,0.41666666666666663,0.475,0.9333333333333332,0.6095238095238096,1,1
banana,0.325,0.55,0.7666666666666666,0.6038095238095238,1,1
Folder Number:  6000
Accuracy:  0.5670833333333333
F1-Score:  0.7297619047619048
Precision:  0.6691666666666667
Recall:  0.8958333333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
like,0.85,1.0,0.8999999999999998,0.9400000000000001,2,0
corn,0.47999999999999987,0.5133333333333333,0.9666666666666666,0.655,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
fruit,0.22333333333333333,0.38,0.7833333333333333,0.4809523809523809,1,1
green,0.3450000000000001,0.43666666666666665,0.8833333333333332,0.5549999999999999,1,1
cucumber,0.41,0.5266666666666666,0.85,0.634047619047619,1,1
banana,0.29166666666666663,0.34833333333333333,0.8333333333333333,0.4704761904761905,1,1
Folder Number:  6000
Accuracy:  0.5572916666666666
F1-Score:  0.7052678571428571
Precision:  0.650625
Recall:  0.8833333333333332
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9,0.875,0.95,0.8857142857142858,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
corn,1.0,1.0,1.0,1.0,1,1
yellow,0.6216666666666666,0.525,1.0,0.6678571428571429,1,1
cucumber,0.9016666666666667,1.0,0.85,0.9066666666666666,1,1
looks,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
green,0.425,0.425,1.0,0.5776190476190476,3,1
banana,0.9216666666666666,1.0,0.8833333333333332,0.9266666666666665,1,1
Folder Number:  6000
Accuracy:  0.815
F1-Score:  0.8588988095238095
Precision:  0.8531249999999999
Recall:  0.9416666666666667
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8600000000000001,0.8666666666666666,0.9333333333333332,0.8866666666666667,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9466666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
yellow,0.705,0.6416666666666666,0.9166666666666666,0.7323809523809524,1,1
cucumber,0.9550000000000001,1.0,0.9333333333333332,0.96,1,1
looks,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
green,0.375,0.375,1.0,0.5266666666666666,3,1
banana,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
Folder Number:  6000
Accuracy:  0.8270833333333334
F1-Score:  0.8698809523809524
Precision:  0.8604166666666666
Recall:  0.94375
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8033333333333333,0.8166666666666667,0.9,0.8466666666666667,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
yellow,0.6449999999999999,0.6416666666666666,0.9,0.679047619047619,1,1
cucumber,0.8583333333333332,1.0,0.8,0.8733333333333334,1,1
looks,0.9,1.0,0.9333333333333332,0.96,1,0
green,0.5133333333333333,0.5133333333333333,1.0,0.6619047619047619,3,1
banana,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
Folder Number:  6000
Accuracy:  0.8327083333333333
F1-Score:  0.8709523809523809
Precision:  0.8714583333333332
Recall:  0.93125
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7933333333333333,0.8083333333333332,0.8999999999999998,0.8323809523809524,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
corn,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
yellow,0.6733333333333332,0.5916666666666666,1.0,0.7157142857142857,1,1
cucumber,1.0,1.0,1.0,1.0,1,1
looks,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
green,0.43166666666666675,0.43166666666666675,1.0,0.5833333333333333,3,1
banana,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666667,1,1
Folder Number:  6000
Accuracy:  0.8174999999999999
F1-Score:  0.8664285714285715
Precision:  0.8539583333333333
Recall:  0.9479166666666665
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8083333333333332,0.8333333333333333,0.8833333333333332,0.8366666666666667,1,1
like,0.9,1.0,0.9333333333333332,0.96,2,0
corn,0.9166666666666666,1.0,0.8666666666666666,0.9133333333333333,1,1
yellow,0.5883333333333333,0.6266666666666667,0.8333333333333333,0.6783333333333333,1,1
cucumber,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
looks,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
green,0.5199999999999999,0.5199999999999999,1.0,0.6702380952380953,3,1
banana,0.9550000000000001,1.0,0.9333333333333332,0.9600000000000002,1,1
Folder Number:  6000
Accuracy:  0.8266666666666667
F1-Score:  0.8723214285714287
Precision:  0.8725
Recall:  0.9229166666666666
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8716666666666667,0.8166666666666667,0.9666666666666666,0.8600000000000001,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9466666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
yellow,0.6483333333333332,0.5916666666666666,0.9666666666666666,0.6880952380952381,1,1
cucumber,0.905,1.0,0.8666666666666666,0.9199999999999999,1,1
looks,0.85,1.0,0.9,0.9400000000000001,1,0
green,0.5700000000000001,0.5700000000000001,1.0,0.718095238095238,3,1
banana,0.95,1.0,0.9333333333333332,0.96,1,1
Folder Number:  6000
Accuracy:  0.8427083333333333
F1-Score:  0.8791071428571429
Precision:  0.8722916666666667
Recall:  0.9437499999999999
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.86,0.9,0.9166666666666666,0.8933333333333333,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
yellow,0.5783333333333333,0.5533333333333332,0.8833333333333332,0.6504761904761904,1,1
cucumber,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
looks,1.0,1.0,1.0,1.0,1,0
green,0.4833333333333334,0.4833333333333334,1.0,0.6264285714285714,3,1
banana,0.9400000000000001,1.0,0.9,0.9400000000000001,1,1
Folder Number:  6000
Accuracy:  0.849375
F1-Score:  0.8821130952380952
Precision:  0.8670833333333333
Recall:  0.9520833333333332
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7516666666666667,0.8083333333333332,0.8666666666666668,0.8123809523809523,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9083333333333332,1.0,0.9,0.9400000000000001,1,1
yellow,0.545,0.4749999999999999,0.9333333333333332,0.6095238095238095,1,1
cucumber,1.0,1.0,1.0,1.0,1,1
looks,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
green,0.45999999999999996,0.45999999999999996,1.0,0.6116666666666666,3,1
banana,0.96,1.0,0.9333333333333332,0.96,1,1
Folder Number:  6000
Accuracy:  0.809375
F1-Score:  0.8600297619047619
Precision:  0.8429166666666666
Recall:  0.94375
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7933333333333332,0.9166666666666666,0.8333333333333333,0.8414285714285714,1,1
like,1.0,1.0,1.0,1.0,2,0
corn,0.9800000000000001,1.0,0.95,0.9666666666666666,1,1
yellow,0.4966666666666666,0.5266666666666666,0.8666666666666666,0.6321428571428572,1,1
cucumber,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
looks,0.7,1.0,0.85,0.9,1,0
green,0.4616666666666667,0.4616666666666667,1.0,0.6142857142857142,3,1
banana,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
Folder Number:  6000
Accuracy:  0.7893749999999999
F1-Score:  0.8576488095238095
Precision:  0.863125
Recall:  0.91875
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.86,0.9166666666666666,0.8999999999999998,0.898095238095238,1,1
like,0.9,1.0,0.9333333333333332,0.96,2,0
corn,0.9166666666666666,1.0,0.8833333333333332,0.9266666666666667,1,1
yellow,0.6933333333333334,0.6249999999999999,0.9333333333333332,0.7171428571428572,1,1
cucumber,0.9333333333333332,1.0,0.9333333333333332,0.95,1,1
looks,0.75,1.0,0.9,0.93,1,0
green,0.39,0.39,1.0,0.5492857142857144,3,1
banana,0.9133333333333333,1.0,0.8833333333333332,0.9266666666666665,1,1
Folder Number:  6000
Accuracy:  0.7945833333333333
F1-Score:  0.8572321428571428
Precision:  0.8664583333333333
Recall:  0.9208333333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8083333333333332,1.0,0.7666666666666666,0.8466666666666667,1,1
like,0.8,1.0,0.9333333333333332,0.95,1,0
corn,0.4699999999999999,0.5283333333333333,0.9333333333333332,0.6595238095238095,1,1
used,0.275,0.4166666666666667,0.8166666666666667,0.5338095238095237,1,1
fruit,0.21333333333333332,0.4333333333333333,0.65,0.48809523809523814,1,1
green,0.36333333333333334,0.45499999999999996,0.8833333333333332,0.5776190476190477,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
cucumber,0.38333333333333336,0.4833333333333333,0.8833333333333332,0.6109523809523809,1,1
banana,0.3616666666666667,0.475,0.6833333333333333,0.5371428571428571,1,1
looks,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
Folder Number:  6000
Accuracy:  0.5475
F1-Score:  0.713047619047619
Precision:  0.6791666666666666
Recall:  0.8433333333333332
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9333333333333332,1.0,0.9333333333333332,0.96,1,1
like,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
corn,0.42666666666666664,0.5433333333333332,0.8666666666666666,0.6497619047619047,1,1
used,0.31666666666666665,0.4333333333333333,0.8666666666666666,0.5566666666666666,1,1
fruit,0.38166666666666665,0.4833333333333333,0.75,0.5404761904761906,1,1
green,0.275,0.41666666666666663,0.8,0.520952380952381,1,1
yellow,1.0,1.0,1.0,1.0,2,0
cucumber,0.40166666666666667,0.5516666666666666,0.8166666666666667,0.645,1,1
banana,0.44000000000000006,0.5083333333333333,0.8833333333333332,0.6000000000000001,1,1
looks,1.0,1.0,1.0,1.0,1,0
Folder Number:  6000
Accuracy:  0.5975
F1-Score:  0.7399523809523808
Precision:  0.6936666666666665
Recall:  0.8799999999999999
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9,1.0,0.8833333333333332,0.9266666666666667,1,1
like,0.7,1.0,0.8333333333333333,0.8933333333333333,1,0
corn,0.425,0.5083333333333333,0.9166666666666666,0.6357142857142858,1,1
used,0.4499999999999999,0.575,0.8666666666666666,0.6728571428571428,1,1
fruit,0.3266666666666666,0.44000000000000006,0.8166666666666667,0.5404761904761906,1,1
green,0.3583333333333333,0.4083333333333333,0.9333333333333333,0.5573809523809524,1,1
yellow,0.9,1.0,0.9333333333333332,0.96,2,0
cucumber,0.24166666666666664,0.4666666666666666,0.75,0.5547619047619048,1,1
banana,0.33999999999999997,0.41833333333333333,0.8,0.5271428571428571,1,1
looks,0.45,1.0,0.6833333333333333,0.8,1,0
Folder Number:  6000
Accuracy:  0.5091666666666667
F1-Score:  0.7068333333333334
Precision:  0.6816666666666666
Recall:  0.8416666666666666
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8,1.0,0.75,0.8399999999999999,1,1
like,0.75,1.0,0.9,0.93,1,0
corn,0.5866666666666666,0.5866666666666666,1.0,0.7314285714285714,1,1
used,0.375,0.4916666666666666,0.8833333333333332,0.6023809523809524,1,1
fruit,0.27166666666666667,0.28500000000000003,0.9166666666666666,0.41,1,1
green,0.40166666666666667,0.45999999999999996,0.9333333333333332,0.5866666666666667,1,1
yellow,1.0,1.0,1.0,1.0,2,0
cucumber,0.38499999999999995,0.44333333333333325,0.9166666666666666,0.5888095238095239,1,1
banana,0.38,0.54,0.7,0.5776190476190476,1,1
looks,0.85,1.0,0.9,0.9400000000000001,1,0
Folder Number:  6000
Accuracy:  0.58
F1-Score:  0.7206904761904762
Precision:  0.6806666666666666
Recall:  0.89
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
like,0.9,1.0,0.95,0.9666666666666666,1,0
corn,0.375,0.4916666666666666,0.8666666666666668,0.6057142857142858,1,1
used,0.33333333333333337,0.4333333333333333,0.8833333333333332,0.5642857142857143,1,1
fruit,0.29,0.45,0.8166666666666667,0.5266666666666666,1,1
green,0.37,0.47333333333333333,0.85,0.589047619047619,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
cucumber,0.46833333333333327,0.46833333333333327,1.0,0.624047619047619,1,1
banana,0.36166666666666664,0.5666666666666667,0.7166666666666666,0.5938095238095238,1,1
looks,0.65,1.0,0.85,0.8966666666666667,1,0
Folder Number:  6000
Accuracy:  0.5640000000000001
F1-Score:  0.7306904761904762
Precision:  0.6883333333333332
Recall:  0.8833333333333332
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.875,1.0,0.8333333333333333,0.8933333333333333,1,1
like,0.6,1.0,0.7833333333333333,0.86,1,0
corn,0.4533333333333333,0.47833333333333333,0.9666666666666666,0.6261904761904762,1,1
used,0.4749999999999999,0.5666666666666667,0.9,0.6752380952380952,1,1
fruit,0.11000000000000001,0.375,0.6833333333333333,0.4566666666666667,1,1
green,0.30333333333333334,0.3783333333333333,0.8666666666666668,0.5061904761904763,1,1
yellow,0.9,1.0,0.9333333333333332,0.96,2,0
cucumber,0.4083333333333333,0.525,0.85,0.6366666666666666,1,1
banana,0.23000000000000004,0.42333333333333334,0.6833333333333333,0.5009523809523809,1,1
looks,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
Folder Number:  6000
Accuracy:  0.5155000000000001
F1-Score:  0.7041904761904761
Precision:  0.6746666666666666
Recall:  0.8383333333333333
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.85,1.0,0.8666666666666666,0.9099999999999999,1,1
like,0.75,1.0,0.8999999999999998,0.93,1,0
corn,0.27666666666666667,0.45999999999999996,0.8333333333333333,0.5683333333333335,1,1
used,0.43,0.5133333333333334,0.8833333333333332,0.6426190476190476,1,1
fruit,0.485,0.6033333333333333,0.8333333333333333,0.6304761904761905,1,1
green,0.35,0.38333333333333336,0.95,0.5207142857142857,1,1
yellow,1.0,1.0,1.0,1.0,2,0
cucumber,0.425,0.4833333333333333,0.9333333333333332,0.611904761904762,1,1
banana,0.21333333333333332,0.3866666666666666,0.7,0.46904761904761905,1,1
looks,0.9,1.0,0.95,0.9666666666666666,1,0
Folder Number:  6000
Accuracy:  0.568
F1-Score:  0.7249761904761904
Precision:  0.683
Recall:  0.885
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8833333333333332,1.0,0.85,0.9066666666666666,1,1
like,0.65,1.0,0.7833333333333333,0.8666666666666668,1,0
corn,0.3933333333333333,0.5266666666666666,0.8666666666666666,0.635,1,1
used,0.4683333333333334,0.5349999999999999,0.9333333333333332,0.6573809523809524,1,1
fruit,0.38,0.425,0.8,0.5271428571428571,1,1
green,0.42333333333333334,0.42333333333333334,1.0,0.5847619047619049,1,1
yellow,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
cucumber,0.41,0.47666666666666657,0.9166666666666666,0.6116666666666667,1,1
banana,0.36333333333333334,0.48999999999999994,0.8333333333333334,0.5776190476190476,1,1
looks,0.85,1.0,0.9,0.9400000000000001,1,0
Folder Number:  6000
Accuracy:  0.5771666666666666
F1-Score:  0.7286904761904763
Precision:  0.6876666666666666
Recall:  0.885
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
like,0.8,1.0,0.8833333333333332,0.9266666666666667,1,0
corn,0.36000000000000004,0.5266666666666666,0.8166666666666667,0.6192857142857143,1,1
used,0.3683333333333333,0.5516666666666666,0.7833333333333333,0.6316666666666667,1,1
fruit,0.4666666666666666,0.5666666666666667,0.8,0.6385714285714286,1,1
green,0.22000000000000003,0.35333333333333333,0.85,0.47000000000000003,1,1
yellow,0.9,1.0,0.9333333333333332,0.9600000000000002,2,0
cucumber,0.41166666666666674,0.5033333333333332,0.9,0.6204761904761905,1,1
banana,0.4066666666666666,0.45666666666666667,0.8666666666666666,0.5404761904761906,1,1
looks,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
Folder Number:  6000
Accuracy:  0.5858333333333333
F1-Score:  0.7367142857142859
Precision:  0.6958333333333333
Recall:  0.8766666666666666
confFiles/spoken/spoken_4_pure_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
like,0.9,1.0,0.95,0.9666666666666666,1,0
corn,0.3833333333333333,0.5,0.8666666666666666,0.6109523809523809,1,1
used,0.175,0.4666666666666667,0.7666666666666666,0.5371428571428571,1,1
fruit,0.13666666666666666,0.4666666666666666,0.6,0.5004761904761904,1,1
green,0.32333333333333336,0.42666666666666664,0.8666666666666666,0.5392857142857143,1,1
yellow,1.0,1.0,1.0,1.0,2,0
cucumber,0.385,0.5349999999999999,0.8333333333333333,0.6416666666666666,1,1
banana,0.3333333333333333,0.3916666666666667,0.8666666666666666,0.52,1,1
looks,0.7,1.0,0.8333333333333333,0.8933333333333333,1,0
Folder Number:  6000
Accuracy:  0.5311666666666667
F1-Score:  0.718952380952381
Precision:  0.6786666666666666
Recall:  0.8549999999999999
