confFiles/spoken_4_lemmed_stop.conf,,,,,,
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
banana,0.25,0.408333333,0.816666667,0.513809524,1,1
Folder Number:  6000,,,,,,
Accuracy:  0.5783333333333334,,,,,,
F1-Score:  0.7284523809523809,,,,,,
Precision:  0.682,,,,,,
Recall:  0.8916666666666666,,,,,,
confFiles/spoken_4_lemmed_stop.conf,,,,,,
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.858333333,1,0.85,0.906666667,1,1
look,0.866666667,1,0.883333333,0.916666667,1,1
salad,0.331666667,0.456666667,0.833333333,0.57,1,1
corn,0.325,0.491666667,0.85,0.595714286,1,1
used,0.75,1,0.833333333,0.9,1,0
fruit,0.333333333,0.425,0.883333333,0.547142857,1,1
green,0.41,0.476666667,0.916666667,0.608333333,1,1
yellow,1,1,1,1,3,0
cucumber,0.283333333,0.458333333,0.783333333,0.556190476,1,1
banana,0.221666667,0.438333333,0.8,0.538571429,1,1
Folder Number:  6000,,,,,,
Accuracy:  0.538,,,,,,
F1-Score:  0.7139285714285715,,,,,,
Precision:  0.6746666666666666,,,,,,
Recall:  0.8633333333333333,,,,,,
confFiles/spoken_4_lemmed_stop.conf,,,,,,
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.841666667,1,0.816666667,0.886666667,1,1
look,0.941666667,1,0.916666667,0.946666667,1,1
salad,0.356666667,0.456666667,0.866666667,0.583809524,1,1
corn,0.501666667,0.568333333,0.933333333,0.690714286,1,1
used,0.9,1,0.933333333,0.96,1,0
fruit,0.25,0.441666667,0.766666667,0.54047619,1,1
green,0.25,0.491666667,0.766666667,0.572857143,1,1
yellow,1,1,1,1,3,0
cucumber,0.425,0.55,0.866666667,0.645238095,1,1
banana,0.135,0.43,0.716666667,0.500952381,1,1
Folder Number:  6000,,,,,,
Accuracy:  0.5601666666666666,,,,,,
F1-Score:  0.7327380952380953,,,,,,
Precision:  0.6938333333333333,,,,,,
Recall:  0.8583333333333332,,,,,,
confFiles/spoken_4_lemmed_stop.conf,,,,,,
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9,1,0.883333333,0.926666667,1,1
look,0.908333333,1,0.9,0.94,1,1
salad,0.34,0.373333333,0.966666667,0.517142857,1,1
corn,0.36,0.501666667,0.833333333,0.607857143,1,1
used,1,1,1,1,1,0
fruit,0.25,0.408333333,0.816666667,0.51,1,1
green,0.425,0.591666667,0.833333333,0.669047619,1,1
yellow,1,1,1,1,3,0
cucumber,0.358333333,0.5,0.833333333,0.61047619,1,1
banana,0.25,0.366666667,0.833333333,0.490952381,1,1
Folder Number:  6000,,,,,,
