conf_speech/audio_descriptions.csv_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
red,0.9083333333333334,0.8416666666666666,1.0,0.8990476190476191,4,8
wrench,0.8550000000000001,1.0,0.8666666666666666,0.9099999999999999,1,8
fork,0.8800000000000001,1.0,0.8166666666666667,0.8799999999999999,1,8
plate,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,8
coffee,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,8
handle,0.7916666666666666,0.6833333333333333,1.0,0.7847619047619048,5,9
plier,0.9016666666666666,1.0,0.85,0.9066666666666666,1,8
food,0.5466666666666666,0.4083333333333333,0.9166666666666666,0.5466666666666666,1,8
blue,0.93,0.8833333333333332,1.0,0.9314285714285713,9,8
screwdriver,0.8633333333333333,1.0,0.8333333333333333,0.89,1,8
toothbrush,0.9466666666666667,1.0,0.9333333333333332,0.96,1,8
band,0.7883333333333333,0.85,0.8,0.7899999999999999,1,8
spoon,0.9099999999999999,1.0,0.8333333333333333,0.8933333333333333,1,8
allen,0.93,0.9666666666666666,0.9166666666666666,0.9266666666666665,1,8
water,0.9216666666666666,1.0,0.8833333333333332,0.9266666666666665,1,8
pair,0.9349999999999999,0.9,1.0,0.9380952380952381,3,10
stapler,0.8099999999999999,0.7333333333333333,0.9333333333333332,0.7933333333333332,1,8
glass,0.6516666666666666,0.56,0.9333333333333332,0.685,2,9
silver,0.8083333333333333,0.6583333333333333,1.0,0.7657142857142857,3,8
bulb,0.8766666666666666,0.85,0.9666666666666666,0.8866666666666667,1,8
box,0.9666666666666668,0.9166666666666666,1.0,0.9466666666666667,3,9
gray,0.9216666666666666,1.0,0.8833333333333332,0.9266666666666665,1,8
picture,0.95,1.0,0.9333333333333332,0.95,1,8
potato,0.9333333333333333,1.0,0.9333333333333333,0.95,1,8
towel,0.8933333333333333,1.0,0.85,0.8966666666666667,1,8
like,0.8916666666666666,0.95,0.8833333333333332,0.8933333333333332,1,5
onion,0.6566666666666666,0.7666666666666666,0.7499999999999999,0.7333333333333334,1,8
