conf_speech/audio_descriptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
frame,0.8916666666666666,1.0,0.8666666666666666,0.9099999999999999,1,8
scissors,0.78,0.8833333333333332,0.8166666666666667,0.8366666666666667,1,8
pepper,0.8949999999999999,0.9166666666666666,0.9,0.8933333333333333,1,8
yellow,0.7083333333333333,0.6316666666666667,1.0,0.758095238095238,8,8
syringe,0.7716666666666667,0.7333333333333333,0.9333333333333332,0.79,1,8
pink,0.8916666666666668,0.95,0.9,0.9066666666666666,1,8
computer,0.9349999999999999,0.95,0.9,0.9166666666666666,1,8
measure,0.78,0.85,0.7666666666666666,0.7666666666666667,1,8
marker,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,8
aids,0.75,0.6833333333333333,0.85,0.7233333333333334,1,8
plastic,0.9466666666666667,1.0,0.9333333333333332,0.96,2,7
hammer,0.7083333333333334,0.6033333333333333,1.0,0.738095238095238,2,10
cola,0.775,0.7083333333333333,0.8666666666666666,0.7423809523809524,1,8
flashlight,0.905,0.9,0.9166666666666666,0.8800000000000001,1,8
dry,0.93,1.0,0.8833333333333332,0.9266666666666665,1,8
lemon,0.85,1.0,0.8,0.8733333333333334,1,8
cover,1.0,1.0,1.0,1.0,2,9
glass,0.9216666666666666,1.0,0.8833333333333332,0.9266666666666665,1,8
purple,0.7350000000000001,1.0,0.7333333333333334,0.8300000000000001,1,8
toothpaste,0.7966666666666666,0.8083333333333332,0.8666666666666666,0.809047619047619,1,8
pliers,0.8566666666666667,0.8333333333333333,0.9333333333333332,0.8633333333333333,1,8
tip,0.905,0.9,0.9333333333333332,0.8933333333333333,1,7
label,0.975,1.0,0.95,0.9666666666666666,1,8
mug,0.8699999999999999,0.8,0.9,0.8166666666666667,1,8
opener,0.845,0.925,0.7833333333333333,0.8290476190476189,1,8
black,0.635,0.53,1.0,0.6683333333333333,7,8
orange,0.9066666666666668,0.8333333333333333,0.9666666666666666,0.8733333333333334,1,7
tape,0.9400000000000001,0.9666666666666666,0.9166666666666666,0.9333333333333332,1,8
white,0.54,0.4883333333333333,1.0,0.6347619047619049,10,6
lime,0.8683333333333334,1.0,0.8333333333333334,0.9000000000000001,1,8
pill,0.55,0.4916666666666666,0.8333333333333333,0.5761904761904761,1,8
red,0.9633333333333335,0.9416666666666667,1.0,0.9657142857142859,8,7
wrench,0.9166666666666667,0.9,0.9166666666666666,0.8800000000000001,1,8
fork,0.9383333333333332,0.95,0.9333333333333332,0.9266666666666665,1,8
plate,0.9133333333333333,1.0,0.9,0.93,1,8
coffee,0.8366666666666667,0.85,0.8666666666666666,0.82,1,8
needle,0.7433333333333333,0.625,0.9666666666666666,0.7504761904761904,1,8
handle,0.7883333333333333,0.6583333333333333,1.0,0.7852380952380952,4,8
bottle,0.8683333333333334,0.7333333333333333,1.0,0.8166666666666667,5,9
mouse,0.9016666666666667,0.85,0.9166666666666666,0.8466666666666667,1,8
blue,0.655,0.49333333333333335,1.0,0.635,8,8
screwdriver,0.8683333333333334,0.9,0.9,0.8733333333333333,1,8
toothbrush,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,8
band,0.7983333333333333,0.675,0.9666666666666666,0.759047619047619,1,8
spoon,0.8516666666666668,0.9166666666666666,0.85,0.8533333333333333,1,8
allen,0.8183333333333334,0.7083333333333333,0.9166666666666666,0.7823809523809524,1,8
prescription,0.8083333333333332,0.9666666666666666,0.7833333333333333,0.8366666666666667,1,8
pair,0.9100000000000001,0.8,1.0,0.8714285714285713,3,9
stapler,0.7866666666666667,0.75,0.7833333333333333,0.71,1,8
silver,1.0,1.0,1.0,1.0,3,8
bulb,0.9466666666666667,0.95,0.9666666666666666,0.9466666666666667,1,8
box,0.9066666666666668,0.7666666666666666,1.0,0.8466666666666667,3,9
water,0.8,0.9,0.8666666666666668,0.8433333333333334,1,8
picture,0.8933333333333333,1.0,0.85,0.8966666666666667,1,8
potato,0.825,1.0,0.7833333333333333,0.8666666666666668,1,8
towel,0.8550000000000001,1.0,0.85,0.8966666666666667,1,8
like,0.8083333333333333,0.75,0.8999999999999998,0.7933333333333333,2,6
onion,0.8883333333333333,1.0,0.85,0.9066666666666666,1,8
phone,0.8816666666666666,0.875,0.8666666666666668,0.849047619047619,1,8
light,0.9,0.8333333333333333,0.95,0.8600000000000001,1,8
clear,0.9550000000000001,0.95,0.9666666666666666,0.9466666666666667,2,9
cap,0.7766666666666666,0.575,1.0,0.699047619047619,2,9
shampoo,0.6816666666666666,0.725,0.8333333333333333,0.7523809523809524,1,8
pencil,0.9216666666666666,1.0,0.9,0.9400000000000001,1,8
erase,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
green,1.0,1.0,1.0,1.0,4,9
can,0.8833333333333334,0.8,0.9333333333333332,0.8266666666666665,2,7
coca,0.7933333333333333,0.8416666666666666,0.8333333333333334,0.7923809523809523,1,8
mechanical,0.9216666666666666,1.0,0.9,0.9400000000000001,1,8
small,0.9216666666666666,0.8416666666666666,1.0,0.8990476190476191,5,8
aid,0.77,0.725,0.8999999999999998,0.7590476190476192,1,8
metal,0.9266666666666667,0.8166666666666668,1.0,0.8799999999999999,2,8
