confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
look,0.65,1.0,0.7833333333333333,0.8666666666666668,1,0
salad,0.38333333333333336,0.4833333333333333,0.8833333333333332,0.597857142857143,1,1
corn,0.2833333333333333,0.4333333333333333,0.8,0.5376190476190478,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.15833333333333333,0.4833333333333333,0.6833333333333333,0.5304761904761905,1,1
green,0.335,0.45999999999999996,0.85,0.5688095238095239,1,1
cucumber,0.3783333333333333,0.43166666666666664,0.9333333333333332,0.5657142857142857,1,1
banana,0.28,0.4083333333333334,0.85,0.5209523809523811,1,1
Folder Number:  6000
Accuracy:  0.49277777777777776
F1-Score:  0.6853439153439154
Precision:  0.6333333333333333
Recall:  0.8611111111111112
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
look,0.7,1.0,0.8333333333333333,0.8933333333333333,1,0
salad,0.4616666666666666,0.5533333333333333,0.9,0.6628571428571429,1,1
corn,0.485,0.485,1.0,0.6352380952380952,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.19999999999999998,0.4749999999999999,0.6666666666666666,0.5376190476190476,1,1
green,0.335,0.40499999999999997,0.8833333333333332,0.5352380952380952,1,1
cucumber,0.5083333333333334,0.5616666666666668,0.9333333333333332,0.6928571428571427,1,1
banana,0.10999999999999999,0.48,0.65,0.5247619047619048,1,1
Folder Number:  6000
Accuracy:  0.5268518518518518
F1-Score:  0.7142857142857143
Precision:  0.6622222222222222
Recall:  0.8648148148148148
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9166666666666666,1.0,0.8833333333333332,0.9266666666666665,1,1
look,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
salad,0.4033333333333333,0.4033333333333333,1.0,0.5621428571428572,1,1
corn,0.30833333333333335,0.375,0.9,0.51,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.10666666666666665,0.35666666666666663,0.7166666666666666,0.43380952380952387,1,1
green,0.29166666666666663,0.39499999999999996,0.8666666666666666,0.5078571428571429,1,1
cucumber,0.29166666666666663,0.36666666666666664,0.8833333333333332,0.49976190476190474,1,1
banana,0.08333333333333333,0.3833333333333333,0.6333333333333333,0.45666666666666667,1,1
Folder Number:  6000
Accuracy:  0.47240740740740733
F1-Score:  0.6492857142857142
Precision:  0.5866666666666666
Recall:  0.8666666666666666
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.925,1.0,0.9,0.9400000000000001,1,1
look,0.9,1.0,0.9333333333333332,0.9600000000000002,1,0
salad,0.3516666666666667,0.43,0.9,0.5538095238095239,1,1
corn,0.42333333333333334,0.48999999999999994,0.9166666666666666,0.6185714285714285,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.09833333333333334,0.37333333333333335,0.7,0.4471428571428572,1,1
green,0.3433333333333334,0.37666666666666665,0.95,0.5145238095238096,1,1
cucumber,0.32333333333333336,0.465,0.8333333333333333,0.5733333333333334,1,1
banana,0.29833333333333334,0.42333333333333334,0.8333333333333333,0.540952380952381,1,1
Folder Number:  6000
Accuracy:  0.5181481481481482
F1-Score:  0.6831481481481482
Precision:  0.6175925925925926
Recall:  0.8851851851851851
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8666666666666666,1.0,0.85,0.8966666666666667,1,1
look,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
salad,0.59,0.59,1.0,0.7321428571428572,1,1
corn,0.37666666666666665,0.44333333333333336,0.9333333333333332,0.5738095238095238,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.08666666666666667,0.37333333333333335,0.7333333333333333,0.45095238095238094,1,1
green,0.34500000000000003,0.48999999999999994,0.8166666666666667,0.5883333333333333,1,1
cucumber,0.3916666666666667,0.4166666666666667,0.95,0.5721428571428572,1,1
banana,0.125,0.4083333333333333,0.7,0.4871428571428572,1,1
Folder Number:  6000
Accuracy:  0.509074074074074
F1-Score:  0.691984126984127
Precision:  0.6357407407407406
Recall:  0.874074074074074
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8383333333333333,1.0,0.7833333333333333,0.8566666666666667,1,1
look,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
salad,0.34833333333333333,0.43166666666666664,0.9,0.556904761904762,1,1
corn,0.43999999999999995,0.47333333333333333,0.9666666666666666,0.6138095238095238,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.16333333333333333,0.43,0.7833333333333333,0.510952380952381,1,1
green,0.40499999999999997,0.45499999999999996,0.9333333333333332,0.5850000000000001,1,1
cucumber,0.325,0.38333333333333336,0.9333333333333332,0.5159523809523809,1,1
banana,0.20500000000000002,0.40499999999999997,0.75,0.4838095238095238,1,1
Folder Number:  6000
Accuracy:  0.5083333333333333
F1-Score:  0.6744179894179895
Precision:  0.6198148148148149
Recall:  0.8851851851851851
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
look,0.8,1.0,0.8666666666666666,0.9200000000000002,1,0
salad,0.4016666666666667,0.4600000000000001,0.9333333333333332,0.5954761904761905,1,1
corn,0.31833333333333336,0.4383333333333333,0.8333333333333333,0.5566666666666665,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.2783333333333333,0.4066666666666666,0.8166666666666667,0.5176190476190478,1,1
green,0.4,0.425,0.9666666666666666,0.5554761904761905,1,1
cucumber,0.45,0.5083333333333334,0.9333333333333332,0.6340476190476191,1,1
banana,0.19833333333333333,0.3433333333333334,0.85,0.45952380952380956,1,1
Folder Number:  6000
Accuracy:  0.532037037037037
F1-Score:  0.6887566137566138
Precision:  0.6201851851851852
Recall:  0.9037037037037037
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9083333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
look,0.8,1.0,0.9,0.9333333333333332,1,0
salad,0.28833333333333333,0.45833333333333337,0.85,0.5564285714285714,1,1
corn,0.2866666666666667,0.4066666666666666,0.9,0.53,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.18833333333333332,0.4083333333333333,0.8,0.5038095238095239,1,1
green,0.315,0.37333333333333335,0.9,0.5159523809523809,1,1
cucumber,0.2899999999999999,0.44833333333333325,0.8166666666666667,0.5566666666666666,1,1
banana,0.27666666666666667,0.4133333333333333,0.8166666666666667,0.5247619047619049,1,1
Folder Number:  6000
Accuracy:  0.48370370370370364
F1-Score:  0.6704761904761906
Precision:  0.6120370370370369
Recall:  0.8722222222222222
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
look,0.7,1.0,0.8333333333333333,0.8933333333333333,1,0
salad,0.42333333333333334,0.515,0.8833333333333332,0.6323809523809524,1,1
corn,0.4033333333333333,0.4616666666666666,0.9166666666666666,0.6,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.011666666666666664,0.35333333333333333,0.6666666666666666,0.41190476190476194,1,1
green,0.3516666666666667,0.43499999999999994,0.9,0.5657142857142857,1,1
cucumber,0.37666666666666665,0.41,0.9666666666666666,0.5516666666666667,1,1
banana,0.19,0.4733333333333333,0.7666666666666667,0.5447619047619048,1,1
Folder Number:  6000
Accuracy:  0.4924074074074074
F1-Score:  0.6866402116402117
Precision:  0.6275925925925926
Recall:  0.8777777777777778
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8933333333333333,1.0,0.85,0.9066666666666666,1,1
look,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
salad,0.265,0.33166666666666667,0.9,0.4704761904761906,1,1
corn,0.315,0.43166666666666664,0.8666666666666666,0.5395238095238095,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.18166666666666667,0.4133333333333333,0.6833333333333333,0.5000000000000001,1,1
green,0.3683333333333333,0.45166666666666666,0.8833333333333332,0.5742857142857143,1,1
cucumber,0.39,0.47333333333333333,0.8999999999999998,0.5980952380952381,1,1
banana,0.18666666666666668,0.33166666666666667,0.8166666666666668,0.4504761904761905,1,1
Folder Number:  6000
Accuracy:  0.5055555555555555
F1-Score:  0.6688359788359789
Precision:  0.6037037037037037
Recall:  0.8740740740740739
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.905,1.0,0.8666666666666666,0.9099999999999999,1,1
look,0.8,1.0,0.9,0.9333333333333332,1,0
salad,0.43999999999999995,0.5233333333333332,0.9166666666666666,0.645,1,1
corn,0.37499999999999994,0.39499999999999996,0.9666666666666666,0.5438095238095239,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.33666666666666667,0.49833333333333335,0.7833333333333334,0.5942857142857142,1,1
green,0.4033333333333333,0.4699999999999999,0.9333333333333332,0.6083333333333333,1,1
cucumber,0.37,0.395,0.9666666666666666,0.5395238095238095,1,1
banana,0.16166666666666665,0.37,0.75,0.4704761904761905,1,1
Folder Number:  6000
Accuracy:  0.5324074074074074
F1-Score:  0.6938624338624338
Precision:  0.627962962962963
Recall:  0.8981481481481483
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
