confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
yellow,0.9083333333333332,1.0,0.8999999999999998,0.9400000000000001,1,1
an,0.4033333333333333,0.48166666666666663,0.8833333333333332,0.6078571428571429,1,1
cucumber,0.345,0.3783333333333333,0.95,0.5223809523809524,1,1
green,0.38666666666666666,0.365,0.9,0.5033333333333333,1,1
the,0.8466666666666667,0.775,0.9666666666666666,0.8323809523809522,1,1
ear,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
banana,0.8716666666666667,1.0,0.7833333333333333,0.86,1,1
block,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
Folder Number:  6000
Accuracy:  0.7542424242424243
F1-Score:  0.8193290043290044
Precision:  0.8181818181818182
Recall:  0.9075757575757575
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.8,1.0,0.9333333333333332,0.95,1,0
cube,0.9216666666666666,1.0,0.8666666666666666,0.9133333333333333,1,1
corn,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
yellow,0.9166666666666666,1.0,0.9,0.9333333333333332,1,1
an,0.3766666666666667,0.45166666666666666,0.9166666666666666,0.5721428571428572,1,1
cucumber,0.42000000000000004,0.4533333333333333,0.9666666666666666,0.5976190476190476,1,1
green,0.45666666666666667,0.5166666666666666,0.8666666666666666,0.5961904761904762,1,1
the,0.7083333333333333,0.7833333333333333,0.7833333333333333,0.7566666666666667,1,1
ear,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
banana,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666667,1,1
block,0.8,1.0,0.7833333333333333,0.8566666666666667,1,1
Folder Number:  6000
Accuracy:  0.746969696969697
F1-Score:  0.8208441558441559
Precision:  0.8368181818181818
Recall:  0.8893939393939392
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.95,1.0,0.9166666666666666,0.9466666666666667,1,1
corn,0.9133333333333333,1.0,0.9,0.9400000000000001,1,1
yellow,0.9083333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
an,0.47000000000000003,0.495,0.9666666666666666,0.6383333333333334,1,1
cucumber,0.3333333333333333,0.39166666666666666,0.9166666666666666,0.5295238095238095,1,1
green,0.5866666666666667,0.6183333333333334,0.9166666666666666,0.7078571428571429,1,1
the,0.8216666666666667,0.7666666666666666,0.9666666666666666,0.8333333333333334,1,1
ear,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
banana,0.925,1.0,0.8833333333333332,0.9266666666666665,1,1
block,0.8716666666666667,1.0,0.8166666666666667,0.8866666666666665,1,1
Folder Number:  6000
Accuracy:  0.7906060606060606
F1-Score:  0.8426406926406926
Precision:  0.8428787878787879
Recall:  0.9151515151515149
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.6,1.0,0.8166666666666667,0.8766666666666666,1,0
cube,0.7916666666666666,1.0,0.7999999999999999,0.8633333333333333,1,1
corn,0.8833333333333332,1.0,0.8166666666666667,0.8800000000000001,1,1
yellow,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
an,0.25666666666666665,0.3566666666666667,0.8666666666666666,0.4766666666666667,1,1
cucumber,0.21333333333333332,0.39666666666666667,0.8166666666666667,0.49214285714285716,1,1
green,0.45999999999999996,0.5066666666666666,0.8833333333333332,0.6252380952380953,1,1
the,0.7816666666666667,0.7833333333333333,0.9,0.8066666666666666,1,1
ear,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
banana,0.875,1.0,0.85,0.9,1,1
block,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
Folder Number:  6000
Accuracy:  0.698030303030303
F1-Score:  0.7976406926406927
Precision:  0.8221212121212121
Recall:  0.8651515151515151
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.5,1.0,0.75,0.8366666666666667,1,0
cube,0.5366666666666667,0.5333333333333333,0.8833333333333332,0.649047619047619,1,1
corn,0.28833333333333333,0.36666666666666664,0.8666666666666666,0.48880952380952375,1,1
yellow,0.7383333333333334,0.7583333333333333,0.9166666666666666,0.8157142857142856,1,1
an,0.44333333333333325,0.5016666666666667,0.9333333333333332,0.632142857142857,1,1
cucumber,0.36,0.385,0.9666666666666666,0.5364285714285715,1,1
