confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cob,0.5966666666666666,0.8,0.65,0.6799999999999999,1,1
corn,0.71,0.8083333333333332,0.8,0.759047619047619,1,1
yellow,0.5,0.75,0.7,0.6900000000000001,1,1
side,0.7516666666666667,1.0,0.7,0.8033333333333333,1,1
square,0.865,0.8333333333333333,0.9166666666666666,0.8566666666666667,1,1
cucumber,0.7,0.725,0.9333333333333332,0.799047619047619,1,1
green,1.0,1.0,1.0,1.0,2,0
ear,0.8383333333333335,0.8749999999999998,0.9333333333333332,0.8923809523809524,1,1
banana,0.9166666666666666,1.0,0.8999999999999998,0.9400000000000001,1,1
block,0.8300000000000001,0.8166666666666667,0.9,0.8347619047619048,1,1
Folder Number:  6000
Accuracy:  0.7715151515151516
F1-Score:  0.8210822510822511
Precision:  0.8492424242424242
Recall:  0.8469696969696969
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7316666666666667,0.7416666666666666,0.8333333333333333,0.7323809523809524,1,1
cob,0.7816666666666666,0.7333333333333333,0.9,0.7733333333333333,1,1
corn,0.8350000000000002,0.8333333333333333,0.9333333333333332,0.8433333333333334,1,1
yellow,0.7416666666666667,0.8666666666666666,0.7166666666666666,0.76,1,1
side,0.875,1.0,0.8166666666666667,0.8800000000000001,1,1
square,0.8083333333333333,0.8333333333333333,0.8666666666666668,0.8266666666666665,1,1
cucumber,0.6799999999999999,0.7,0.8666666666666666,0.758095238095238,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
ear,0.8316666666666667,0.8083333333333332,0.9333333333333332,0.839047619047619,1,1
banana,0.7333333333333333,1.0,0.65,0.77,1,1
block,0.8166666666666667,0.8833333333333332,0.8666666666666666,0.8533333333333335,1,1
Folder Number:  6000
Accuracy:  0.7986363636363637
F1-Score:  0.8196536796536797
Precision:  0.8545454545454544
Recall:  0.8500000000000001
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7866666666666666,0.9,0.8166666666666667,0.8233333333333335,1,1
cob,0.86,0.8583333333333332,0.9333333333333332,0.8790476190476191,1,1
corn,0.8400000000000001,0.85,0.9333333333333332,0.8828571428571428,1,1
yellow,0.69,0.7666666666666667,0.8333333333333333,0.7733333333333334,1,1
side,0.8766666666666667,1.0,0.8333333333333333,0.9,1,1
square,0.7166666666666666,0.5916666666666666,0.9166666666666666,0.7071428571428571,1,1
cucumber,0.6599999999999999,0.75,0.8833333333333332,0.7947619047619047,1,1
green,0.9,1.0,0.9333333333333332,0.9600000000000002,2,0
ear,0.86,0.8333333333333333,0.9666666666666666,0.878095238095238,1,1
banana,0.8083333333333333,1.0,0.7499999999999999,0.8366666666666667,1,1
block,0.825,0.8083333333333332,0.9166666666666666,0.8423809523809525,1,1
Folder Number:  6000
Accuracy:  0.8021212121212122
F1-Score:  0.8434199134199134
Precision:  0.8507575757575758
Recall:  0.8833333333333332
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7466666666666667,0.8083333333333332,0.8666666666666666,0.8057142857142857,1,1
cob,0.7433333333333333,0.725,0.9333333333333332,0.8057142857142858,1,1
corn,0.8516666666666666,0.7666666666666666,0.95,0.8133333333333332,1,1
yellow,0.75,0.75,0.9333333333333332,0.8066666666666666,1,1
side,0.8216666666666667,1.0,0.7666666666666666,0.8533333333333333,1,1
square,0.8466666666666667,0.8833333333333332,0.9166666666666666,0.8733333333333334,1,1
cucumber,0.7133333333333334,0.6416666666666666,0.9666666666666666,0.7523809523809524,1,1
green,1.0,1.0,1.0,1.0,2,0
ear,0.8216666666666667,0.7666666666666666,1.0,0.8561904761904762,1,1
banana,0.7,1.0,0.7166666666666666,0.7966666666666666,1,1
block,0.8216666666666667,0.7833333333333333,0.9333333333333332,0.8266666666666665,1,1
Folder Number:  6000
Accuracy:  0.8015151515151515
F1-Score:  0.8354545454545454
Precision:  0.8295454545454544
Recall:  0.9075757575757575
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7683333333333333,0.8166666666666667,0.9,0.8333333333333334,1,1
cob,0.7433333333333334,0.7166666666666666,0.9,0.7733333333333333,1,1
corn,0.8683333333333334,0.8,1.0,0.8733333333333334,1,1
yellow,0.6683333333333332,0.7666666666666666,0.7666666666666666,0.7300000000000001,1,1
side,0.6833333333333333,1.0,0.6833333333333333,0.78,1,1
square,0.805,0.8,0.9333333333333332,0.8214285714285714,1,1
cucumber,0.625,0.5583333333333333,0.95,0.6957142857142857,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
ear,0.705,0.7333333333333333,0.85,0.74,1,1
banana,0.8799999999999999,1.0,0.8666666666666666,0.9200000000000002,1,1
block,0.8183333333333334,0.7833333333333333,0.9166666666666666,0.8133333333333332,1,1
Folder Number:  6000
Accuracy:  0.7740909090909092
F1-Score:  0.8145887445887445
Precision:  0.8159090909090909
Recall:  0.8848484848484848
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8100000000000002,0.85,0.9,0.8466666666666667,1,1
cob,0.7866666666666666,0.6916666666666667,0.9666666666666666,0.7923809523809524,1,1
corn,0.8716666666666667,0.8916666666666666,0.9,0.8823809523809525,1,1
yellow,0.6033333333333333,0.7666666666666666,0.6333333333333333,0.66,1,1
side,0.875,1.0,0.85,0.8966666666666665,1,1
